鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
士林區,房地(土地+建物),臺北市士林區大南路388巷1~30號,35.5,住,,,10302,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600409,110.63,3,1,1,有,無,7000000,63274,,0.0,0
北投區,房地(土地+建物),臺北市北投區榮華一路1巷1~30號,12.65,住,,,10302,土地1建物1車位0,一層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880129,35.18,1,2,1,有,無,10200000,289937,,0.0,0
松山區,房地(土地+建物),臺北市松山區南京東路四段181~210號,14.22,商,,,10301,土地2建物2車位0,二層,012,辦公商業大樓,商業用,鋼筋混凝土造,0681027,148.01,2,2,1,有,有,32800000,221607,,0.0,0
南港區,房地(土地+建物),臺北市南港區三重路67巷2弄1~30號,38.15,住,,,10301,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,,92.29,3,2,2,有,無,7850100,85059,,0.0,0
松山區,車位,臺北市松山區八德路二段391~420號,0.41,商,,,10302,土地0建物0車位1,一層,013,其他,見其他登記事項,鋼筋混凝土造,0950823,19.68,0,0,0,有,有,1500000,,升降機械,0.0,1500000
松山區,房地(土地+建物),臺北市松山區復興北路211~240號,6.01,商,,,10301,土地1建物1車位0,一層,014,店面(店鋪),商業用,鋼筋混凝土造,0740522,43.36,0,1,1,有,有,19080000,440037,,0.0,0
信義區,房地(土地+建物),臺北市信義區虎林街61~90號,39.63,住,,,10212,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0710622,107.12,3,2,1,有,有,9650000,90086,,0.0,0
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段121~150號,11.16,其他,,,10301,土地1建物1車位1,十七層,019,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,99.66999999999999,2,2,1,有,有,23500000,235778,坡道平面,32.54,0
中山區,建物,臺北市中山區長春路327巷1~30號,0.0,,,,10303,土地0建物1車位0,全,001,透天厝,住家用,木造,0480310,25.62,2,1,1,有,無,38000,1483,,0.0,0
中山區,房地(土地+建物),臺北市中山區林森北路85巷61~90號,9.68,商,,,10212,土地1建物1車位0,四層,008,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970925,35.7,1,1,1,有,有,7000000,196078,,0.0,0
大同區,房地(土地+建物),臺北市大同區民權西路91~120號,3.03,商,,,10302,土地1建物1車位0,十二層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690609,38.71,1,1,1,有,有,7700000,198915,,0.0,0
大安區,房地(土地+建物),臺北市大安區復興南路一段79巷4弄1~30號,4.69,商,,,10302,土地3建物1車位0,四層,007,套房(1房1廳1衛),商業用,鋼筋混凝土造,0850708,35.89,1,0,1,有,有,10000000,278629,,0.0,0
中正區,房地(土地+建物),臺北市中正區金門街24巷1~30號,43.25,住,,,10301,土地1建物1車位0,一層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,,110.02,3,2,2,有,無,10200000,92710,,0.0,0
大安區,房地(土地+建物),臺北市大安區建國南路二段308巷1~30號,19.62,住,,,10301,土地1建物1車位0,十層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731009,141.3,3,2,2,有,有,8060000,57042,,0.0,0
文山區,土地,興安段四小段271~300地號,103.23,住,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1831264,17740,,0.0,0
中正區,房地(土地+建物),臺北市中正區金門街1~30號,6.77,商,,,10302,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),,加強磚造,,27.87,3,2,1,有,無,7500000,269107,,0.0,0
文山區,房地(土地+建物),臺北市文山區溪洲街1~30號,29.45,住,,,10210,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.8,3,1,1,有,無,4800000,59406,,0.0,0
萬華區,房地(土地+建物),臺北市萬華區中華路二段331~360號,10.38,住,,,10302,土地2建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0570816,28.05,2,1,1,有,無,3950000,140820,,0.0,0
萬華區,房地(土地+建物),臺北市萬華區西園路一段125巷1~30號,50.0,商,,,10302,土地1建物1車位0,全,003,透天厝,,磚造,,134.72,13,1,14,有,無,17000000,126188,,0.0,0
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路1~30號,17.82,商,,,10212,土地1建物1車位1,八層,014,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0910812,232.89000000000001,4,2,2,有,有,35500000,152426,升降平面,40.45,0
大同區,土地,橋北段三小段721~750地號,10.67,住,,,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2580000,241799,,0.0,0
大安區,房地(土地+建物),臺北市大安區羅斯福路三段283巷1~30號,5.32,住,,,10212,土地1建物1車位0,一層,007,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0730114,49.589999999999996,4,2,2,有,無,15000000,302419,,0.0,0
大安區,房地(土地+建物),臺北市大安區建國南路二段271~300號,27.27,住,,,10302,土地1建物1車位0,一層,011,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731009,192.22,0,0,0,無,有,59600000,310061,,0.0,0
大安區,土地,仁愛段三小段661~690地號,63.0,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21608969,343000,,0.0,0
大安區,土地,仁愛段一小段601~630地號,2.4,其他,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,83333,,0.0,0
大安區,房地(土地+建物),臺北市大安區和平東路三段1~30號,12.94,商,,,10212,土地1建物1車位0,五層,012,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0770212,127.02000000000001,4,2,1,有,有,28000000,220438,,0.0,0
大安區,土地,金華段二小段91~120地號,125.34,其他,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11440000,91272,,0.0,0
大安區,土地,大安段三小段181~210地號,64.25,其他,,,10302,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7230688,112540,,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區泉源路31~60號,26.63,住,,,10302,土地1建物1車位1,十三層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890615,138.44,2,1,2,有,有,14900000,136761,坡道平面,41.19,1600000
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷61~90號,16.55,工,,,10301,土地1建物1車位1,十層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,90.5,0,0,0,無,無,11880000,154469,坡道平面,27.51,2150000
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷31~60號,27.69,工,,,10301,土地1建物1車位1,七層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,140.84,0,0,0,無,無,13990000,113745,坡道平面,32.44,1660000
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷31~60號,16.48,工,,,10301,土地1建物1車位1,六層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,90.38,0,0,0,無,無,9450000,124066,坡道平面,27.51,1650000
北投區,土地,豐年段一小段331~360地號,443.0,農,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33502500,75626,,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷31~60號,26.24,工,,,10301,土地1建物1車位1,八層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,131.3,0,0,0,無,無,14770000,126409,坡道平面,27.51,1650000
士林區,房地(土地+建物),臺北市士林區至誠路一段305巷4弄1~30號,44.0,住,,,10303,土地1建物1車位0,全,,透天厝,住家用,磚造,0520301,32.9,2,1,1,有,無,20000000,607903,,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷1~30號,40.74,工,,,10301,土地0建物1車位1,二層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,192.01,0,0,0,無,無,22460000,126505,坡道平面,27.51,1650000
北投區,房地(土地+建物),臺北市北投區紗帽路91~120號,8.85,其他,,,10302,土地1建物2車位0,一層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670114,84.66,1,1,2,有,有,8980000,106071,,0.0,0
士林區,房地(土地+建物),臺北市士林區華齡街151~180號,34.1,住,,,10302,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730131,116.93,3,1,2,有,無,11000000,94073,,0.0,0
士林區,房地(土地+建物),臺北市士林區倫等街31~60號,164.75,工,,,10212,土地1建物1車位0,全,002,透天厝,見使用執照,加強磚造,0620716,213.66,4,4,4,有,無,16806400,78660,,0.0,0
士林區,房地(土地+建物),臺北市士林區倫等街31~60號,54.92,工,,,10212,土地1建物1車位0,全,002,透天厝,見使用執照,加強磚造,0620716,71.22,4,4,4,有,無,5600400,78635,,0.0,0
士林區,房地(土地+建物),臺北市士林區倫等街31~60號,54.92,工,,,10212,土地1建物1車位0,全,002,透天厝,見使用執照,加強磚造,0620716,71.22,4,4,4,有,無,5600400,78635,,0.0,0
北投區,房地(土地+建物),臺北市北投區大業路65巷61~90號,30.33,農,,,10301,土地1建物1車位0,一層,003,公寓(5樓含以下無電梯),住家用,加強磚造,0570130,74.88,3,2,2,有,無,10530000,140625,,0.0,0
北投區,房地(土地+建物),臺北市北投區清江路181~210號,25.0,住,,,10302,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720418,91.34,3,1,1,有,無,9000000,98533,,0.0,0
士林區,房地(土地+建物),臺北市士林區德行東路181~210號,27.3,住,,,10301,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700428,93.89,1,0,2,有,無,16470000,175418,,0.0,0
士林區,房地(土地+建物),臺北市士林區承德路四段10巷61~90號,29.75,住,,,10301,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,加強磚造,,76.82,2,2,1,有,無,11680000,152044,,0.0,0
士林區,房地(土地+建物),臺北市士林區承德路四段10巷61~90號,29.75,住,,,10301,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,加強磚造,,76.82,2,2,1,有,無,11480000,149440,,0.0,0
松山區,房地(土地+建物),臺北市松山區八德路四段245巷1~30號,8.42,住,,,10302,土地1建物1車位0,九層,012,套房(1房1廳1衛),住家用,見其他登記事項,0910313,43.44,1,1,1,有,有,11900000,273941,,0.0,0
信義區,房地(土地+建物),臺北市信義區信義路五段150巷400弄1~30號,11.1,住,,,10301,土地1建物1車位0,四層,006,套房(1房1廳1衛),住家用,鋼筋混凝土造,0811124,53.96,1,1,1,有,有,9800000,181616,,0.0,0
南港區,房地(土地+建物)+車位,臺北市南港區東新街91~120號,14.21,商,,,10212,土地1建物2車位1,十一層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000531,124.95,2,2,1,有,有,27880000,223129,坡道平面,16.09,0
信義區,房地(土地+建物),臺北市信義區忠孝東路五段790巷24弄1~30號,28.5,住,,,10302,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591125,80.63,3,2,1,有,無,17200000,213320,,0.0,0
南港區,土地,大豐段二小段151~180地號,611.15,其他,,,10302,土地35建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,491,,0.0,0
信義區,房地(土地+建物),臺北市信義區福德街31~60號,30.75,住,,,10212,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.19,3,1,1,有,無,8000000,99763,,0.0,0
中山區,房地(土地+建物)+車位,臺北市中山區林森北路331~360號,6.74,商,,,10212,土地1建物1車位1,十二層,024,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,95.18,1,1,1,有,有,19000000,240806,坡道平面,26.66,2500000
中山區,房地(土地+建物)+車位,臺北市中山區林森北路331~360號,18.24,商,,,10212,土地1建物1車位1,二十層,024,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,236.78,4,2,2,有,有,55780000,253569,坡道平面,26.66,2500000
中山區,房地(土地+建物)+車位,臺北市中山區林森北路331~360號,17.8,商,,,10211,土地1建物1車位2,二十四層,024,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,257.38,4,2,2,有,有,56220000,246594,坡道平面,53.32,5900000
松山區,房地(土地+建物)+車位,臺北市松山區八德路四段631~660號,6.08,商,,,10302,土地1建物1車位1,九層,013,套房(1房1廳1衛),住家用,鋼筋混凝土造,1021216,76.49000000000001,1,0,1,有,有,22760000,345808,坡道機械,15.3,1600000
信義區,房地(土地+建物),臺北市信義區松山路601~630號,9.72,住,,,10302,土地1建物1車位0,二層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870526,35.89,2,1,1,有,有,9650000,268877,,0.0,0
南港區,房地(土地+建物),臺北市南港區南港路一段137巷5弄1~30號,31.38,商,,,10302,土地2建物1車位0,一層，平台,004,店面(店鋪),工業用,鋼筋混凝土造,0630724,87.63,0,0,0,無,無,18680000,213169,,0.0,0
南港區,房地(土地+建物),臺北市南港區福德街373巷31~60號,21.15,住,,,10301,土地1建物1車位0,三層,019,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0870521,128.45,3,2,2,有,有,13000000,101207,,0.0,0
南港區,房地(土地+建物)+車位,臺北市南港區重陽路199巷1~30號,44.98,住,,,10302,土地1建物1車位1,九層,009,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0930706,146.65,3,2,2,有,有,18700000,127514,坡道平面,0.0,0
信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段181~210號,14.26,商,,,10301,土地3建物1車位1,五層,021,辦公商業大樓,見使用執照,鋼筋混凝土造,0860221,220.45,0,1,0,有,有,42580000,193159,坡道平面,45.18,0
內湖區,土地,康寧段四小段421~450地號,172.0,其他,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8081652,46986,,0.0,0
中山區,房地(土地+建物),臺北市中山區新生北路一段31~60號,3.99,商,,,10302,土地1建物1車位0,三層,014,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770613,38.980000000000004,1,1,1,有,有,8000000,205181,,0.0,0
中山區,房地(土地+建物),臺北市中山區民生東路三段1~30號,24.36,商,,,10301,土地1建物1車位0,七層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710414,175.20000000000002,0,0,0,無,有,36000000,205479,,0.0,0
中山區,房地(土地+建物),臺北市中山區伊通街19巷1~30號,34.75,商,,,10302,土地2建物1車位0,一層,004,公寓(5樓含以下無電梯),住家用,加強磚造,,93.01,2,2,1,有,無,26600000,285991,,0.0,0
內湖區,土地,東湖段一小段1~30地號,28.63,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,61125,,0.0,0
中山區,房地(土地+建物),臺北市中山區新生北路二段91~120號,2.16,商,,,10302,土地1建物1車位0,十三層,014,辦公商業大樓,商業用,鋼筋混凝土造,0680119,26.080000000000002,0,0,0,無,有,3000000,115031,,0.0,0
中山區,房地(土地+建物)+車位,臺北市中山區明水路631~660號,11.65,商,,,10302,土地1建物1車位1,三層,009,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0960503,62.79,1,1,1,有,有,14500000,230928,坡道機械,14.65,0
中山區,房地(土地+建物),臺北市中山區樂群二路271~300號,8.87,其他,,,10301,土地1建物1車位0,四層,011,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970603,49.89,1,1,1,有,有,13580000,272199,,0.0,0
中山區,房地(土地+建物),臺北市中山區樂群二路271~300號,8.87,其他,,,10301,土地1建物1車位0,四層,011,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970603,49.879999999999995,1,1,1,有,有,13580000,272253,,0.0,0
中山區,房地(土地+建物),臺北市中山區長春路181~210號,5.22,商,,,10302,土地2建物1車位0,騎樓，一層,014,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990324,52.42,0,1,1,有,有,28500000,543686,,0.0,0
中山區,房地(土地+建物),臺北市中山區雙城街3巷1~30號,5.87,商,,,10302,土地1建物1車位0,四層,015,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0841201,38.86,1,0,1,有,有,7350000,189141,,0.0,0
中山區,房地(土地+建物),臺北市中山區龍江路21巷1~30號,18.5,商,,,10301,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650604,49.65,1,1,1,有,無,10750000,216516,,0.0,0
中山區,房地(土地+建物),臺北市中山區林森北路416巷1~30號,2.81,商,,,10302,土地1建物1車位0,十一層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0650909,29.92,1,0,1,有,無,3950000,132019,,0.0,0
中山區,房地(土地+建物),臺北市中山區遼寧街199巷1~30號,28.16,住,,,10212,土地1建物1車位0,六層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741107,126.96,2,2,2,有,無,30100000,237083,,0.0,0
內湖區,房地(土地+建物),臺北市內湖區成功路四段214巷2弄1~30號,27.32,住,,,10301,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730323,107.82,3,2,2,有,無,6512000,60397,,0.0,0
